channelreachidpk,channelareaidfk,sdsfeaturedescription,mediaidfk,sdsid,sdsmetadataid,sourceprojection,mileagestart,mileageend,reportedlength,depthmaintained,depthauthorized,widthfrom,widthto,datecreated,sdsfeaturename,dateuploaded,sourceagency,usacedistrictcode,dateloadedenterprise,projectedarea,areasizeuom,channelreachcategory,channelreachtype,epsg,Shape__Area,Shape__Length
CEMVR_UM_14_MVR_20,CEMVR_UM_14_MVR,Pool 14 RM 502 - 503,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{17713f9c-f82d-4097-93ef-667c73b26682},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,502.000000000000000,503.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,13655082.553451349958777,Square Foot,Inland,non_fixed,3436,0.000137182207254,0.060641189611721
CEMVR_UM_14_MVR_21,CEMVR_UM_14_MVR,Pool 14 RM 501 - 502,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{cf151c67-5ad7-45b5-a9d5-0b9175a4b253},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,501.000000000000000,502.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11914853.406667320057750,Square Foot,Inland,non_fixed,3436,0.000119674283724,0.064594069918099
CEMVR_UM_14_MVR_22,CEMVR_UM_14_MVR,Pool 14 RM 500 - 501,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{718de189-d6c7-45d1-8297-d99888357479},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,500.000000000000000,501.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14169831.255040470510721,Square Foot,Inland,non_fixed,3436,0.000142291010434,0.049695531724171
CEMVR_UM_14_MVR_23,CEMVR_UM_14_MVR,Pool 14 RM 499 - 500,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{472bda72-325e-4c19-8b6b-e79472aed994},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,499.000000000000000,500.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,13897900.246865270659328,Square Foot,Inland,non_fixed,3436,0.000139529785883,0.049135736768452
CEMVR_UM_14_MVR_24,CEMVR_UM_14_MVR,Pool 14 RM 498 - 499,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{6310df89-2d2e-48fb-a45b-33b206acf865},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,498.000000000000000,499.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,13210519.496919900178909,Square Foot,Inland,non_fixed,3436,0.000132600445340,0.058449110007162
CEMVR_UM_14_MVR_25,CEMVR_UM_14_MVR,Pool 14 RM 497 - 498,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b4b5a799-4491-4fa6-85a3-b7cc0e3648ac},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,497.000000000000000,498.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9768721.621324459090829,Square Foot,Inland,non_fixed,3436,0.000098030890513,0.048620227226454
CEMVR_UM_14_MVR_26,CEMVR_UM_14_MVR,Pool 14 RM 496 - 497,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{1e90aa79-6b2a-48e7-9a28-cd149b9eb8be},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,496.000000000000000,497.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,15643508.418688630685210,Square Foot,Inland,non_fixed,3436,0.000156949510256,0.059446436698717
CEMVR_UM_14_MVR_27,CEMVR_UM_14_MVR,Pool 14 RM 495 - 496,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{0d7758e5-380e-47b5-8f38-37b6203067aa},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,495.000000000000000,496.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14164513.590296590700746,Square Foot,Inland,non_fixed,3436,0.000142093432714,0.063485176245898
CEMVR_UM_14_MVR_28,CEMVR_UM_14_MVR,Pool 14 RM 493.4 - 495,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{3d29f644-5b1d-4b40-b0d8-bc517c8061f5},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,493.399999999999977,495.000000000000000,1.600000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,26107944.617498181760311,Square Foot,Inland,non_fixed,3436,0.000261888626028,0.146007281145876
CEMVR_UM_14_MVR_3,CEMVR_UM_14_MVR,Pool 14 RM 519 - 520,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{332a3919-71d4-413a-b327-d72a5d4e224d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,519.000000000000000,520.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9752090.750829970464110,Square Foot,Inland,non_fixed,3436,0.000098246728385,0.077474941416788
CEMVR_UM_14_MVR_4,CEMVR_UM_14_MVR,Pool 14 RM 518 - 519,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{717486ec-0dbf-421f-9c2c-24f128bf1a3d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,518.000000000000000,519.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11141456.295706110075116,Square Foot,Inland,non_fixed,3436,0.000112220925530,0.095378534139782
CEMVR_UM_14_MVR_5,CEMVR_UM_14_MVR,Pool 14 RM 517 - 518,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{180c104b-4b2e-40bb-91db-51b963ae1f67},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,517.000000000000000,518.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9136023.587330460548401,Square Foot,Inland,non_fixed,3436,0.000092001595704,0.072699478340035
CEMVR_UM_14_MVR_6,CEMVR_UM_14_MVR,Pool 14 RM 516 - 517,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a7f9b155-9cde-4850-95a5-31df07ea4538},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,516.000000000000000,517.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,7547898.550029150210321,Square Foot,Inland,non_fixed,3436,0.000075992129950,0.041823802489596
CEMVR_UM_14_MVR_7,CEMVR_UM_14_MVR,Pool 14 RM 515 - 516,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a4013f3c-b340-4328-be8b-d64e2d40ff4d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,515.000000000000000,516.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,7981888.710803300142288,Square Foot,Inland,non_fixed,3436,0.000080346747154,0.047139441563603
CEMVR_UM_14_MVR_8,CEMVR_UM_14_MVR,Pool 14 RM 514 - 515,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{74b54e2d-7b2d-4a3d-9729-44320b0c89ce},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,514.000000000000000,515.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9477723.252381550148129,Square Foot,Inland,non_fixed,3436,0.000095396471579,0.056101879076338
CEMVR_UM_14_MVR_9,CEMVR_UM_14_MVR,Pool 14 RM 513 - 514,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{ad1ad26a-6878-4e00-85e3-4437f4134244},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,513.000000000000000,514.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 14,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10293336.810759209096432,Square Foot,Inland,non_fixed,3436,0.000103595569499,0.059791818434340
CEMVR_UM_15_MVR_1,CEMVR_UM_15_MVR,Pool 15 RM 492 - 493.4,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{7a23db1d-0bd3-4710-9c4f-b8fd9020e7dc},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,492.000000000000000,493.399999999999977,1.400000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,18105365.250348839908838,Square Foot,Inland,non_fixed,3436,0.000181590502052,0.090870522947307
CEMVR_UM_15_MVR_10,CEMVR_UM_15_MVR,Pool 15 RM 483.1 - 484,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{0a4d2620-8207-4d0b-b3e4-8dfce751cf9d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,483.100000000000023,484.000000000000000,0.900000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9668058.425252549350262,Square Foot,Inland,non_fixed,3436,0.000096899842447,0.067945708385786
CEMVR_UM_15_MVR_2,CEMVR_UM_15_MVR,Pool 15 RM 491 - 492,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{bee1ffd6-b574-4f35-bc68-9735139e59ba},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,491.000000000000000,492.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16807723.769229821860790,Square Foot,Inland,non_fixed,3436,0.000168543464952,0.074977829296302
CEMVR_UM_15_MVR_3,CEMVR_UM_15_MVR,Pool 15 RM 490 - 491,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{0af29212-bcb0-4137-956f-0ef44146cc0b},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,490.000000000000000,491.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16371357.150555759668350,Square Foot,Inland,non_fixed,3436,0.000164143662460,0.062623985767319
CEMVR_UM_15_MVR_4,CEMVR_UM_15_MVR,Pool 15 RM 489 - 490,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{3c46bee9-3f35-4359-bbc7-a009088583be},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,489.000000000000000,490.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,18100876.237891178578138,Square Foot,Inland,non_fixed,3436,0.000181449465117,0.076231655394950
CEMVR_UM_15_MVR_5,CEMVR_UM_15_MVR,Pool 15 RM 488 - 489,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{e42601ed-4786-4fdf-842a-ea868b225ae0},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,488.000000000000000,489.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,15777128.946816660463810,Square Foot,Inland,non_fixed,3436,0.000158129683086,0.066408363972491
CEMVR_UM_15_MVR_6,CEMVR_UM_15_MVR,Pool 15 RM 487 - 488,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{485a73ec-6fa9-4e08-8c2d-81cb068c5b2d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,487.000000000000000,488.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14260215.409522570669651,Square Foot,Inland,non_fixed,3436,0.000142918409665,0.058938877416704
CEMVR_UM_15_MVR_7,CEMVR_UM_15_MVR,Pool 15 RM 486 - 487,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a8bea5dc-d6ab-48b4-bb28-f8cc5edd8c49},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,486.000000000000000,487.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14540418.749862009659410,Square Foot,Inland,non_fixed,3436,0.000145724027334,0.064796969331648
CEMVR_UM_15_MVR_8,CEMVR_UM_15_MVR,Pool 15 RM 485 - 486,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{08ef96db-0ddb-433a-a18a-ab08e83cfe31},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,485.000000000000000,486.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11947043.064663810655475,Square Foot,Inland,non_fixed,3436,0.000119737169143,0.103275510056357
CEMVR_UM_15_MVR_9,CEMVR_UM_15_MVR,Pool 15 RM 484 - 485,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{f4af5fe1-8f65-4ae9-8f43-e6c1f74f8d58},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,484.000000000000000,485.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 15,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9000277.454654399305582,Square Foot,Inland,non_fixed,3436,0.000090210842927,0.056407399736845
CEMVR_UM_16_MVR_1,CEMVR_UM_16_MVR,Pool 16 RM 482 - 483.1,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{f13607c5-ea04-4d60-a0e8-1733ac09408c},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,482.000000000000000,483.100000000000023,1.100000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10495533.697643589228392,Square Foot,Inland,non_fixed,3436,0.000105181319668,0.102160177792262
CEMVR_UM_16_MVR_10,CEMVR_UM_16_MVR,Pool 16 RM 473 - 474,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b1487a7e-05ee-46c7-b47d-6a231836b475},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,473.000000000000000,474.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9652211.544495470821857,Square Foot,Inland,non_fixed,3436,0.000096636841818,0.052253075957338
CEMVR_UM_16_MVR_11,CEMVR_UM_16_MVR,Pool 16 RM 472 - 473,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{7a7bd558-f31c-4815-b9da-feb1ab0502cb},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,472.000000000000000,473.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10576343.276278920471668,Square Foot,Inland,non_fixed,3436,0.000105884547111,0.051988159175264
CEMVR_UM_16_MVR_12,CEMVR_UM_16_MVR,Pool 16 RM 471 - 472,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{efd08e4b-3888-4c6e-9b9c-7902601b5500},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,471.000000000000000,472.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11355106.209087859839201,Square Foot,Inland,non_fixed,3436,0.000113677532909,0.093024632234823
CEMVR_UM_16_MVR_13,CEMVR_UM_16_MVR,Pool 16 RM 470 - 471,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{ed42d054-0315-4f04-96b0-ac9f29c8d990},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,470.000000000000000,471.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11672227.689193619415164,Square Foot,Inland,non_fixed,3436,0.000116853814916,0.076801300542337
CEMVR_UM_16_MVR_14,CEMVR_UM_16_MVR,Pool 16 RM 469 - 470,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{e02cce78-a3eb-4fb7-8d23-6e3d4330121e},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,469.000000000000000,470.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10261897.501132529228926,Square Foot,Inland,non_fixed,3436,0.000102738855730,0.056286540062187
CEMVR_UM_16_MVR_15,CEMVR_UM_16_MVR,Pool 16 RM 468 - 469,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a03f4fca-84f8-4e6f-9407-b5e89643d4a8},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,468.000000000000000,469.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10931492.449619710445404,Square Foot,Inland,non_fixed,3436,0.000109444002874,0.053445765791062
CEMVR_UM_16_MVR_16,CEMVR_UM_16_MVR,Pool 16 RM 467 - 468,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{53dfc25b-b66b-4b9d-bf40-4f264dc25c5d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,467.000000000000000,468.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11545125.825408549979329,Square Foot,Inland,non_fixed,3436,0.000115586910852,0.083693899342386
CEMVR_UM_16_MVR_17,CEMVR_UM_16_MVR,Pool 16 RM 466 - 467,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{9c94d7d7-9850-4b8a-9c6d-0228cd686322},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,466.000000000000000,467.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11323655.769253160804510,Square Foot,Inland,non_fixed,3436,0.000113368379516,0.095950261046606
CEMVR_UM_16_MVR_18,CEMVR_UM_16_MVR,Pool 16 RM 465 - 466,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{c6b210fa-f800-46d6-99d0-799aec74355d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,465.000000000000000,466.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10996909.685603650286794,Square Foot,Inland,non_fixed,3436,0.000110088204337,0.058867773029839
CEMVR_UM_16_MVR_19,CEMVR_UM_16_MVR,Pool 16 RM 464 - 465,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{6cb29e32-6607-4dd9-94e4-04b97d900caa},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,464.000000000000000,465.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12489016.690166020765901,Square Foot,Inland,non_fixed,3436,0.000125009986505,0.070989331538350
CEMVR_UM_16_MVR_2,CEMVR_UM_16_MVR,Pool 16 RM 481 - 482,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{14a214d6-bdc8-452c-8d31-e5c3155bb02d},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,481.000000000000000,482.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12229517.433903360739350,Square Foot,Inland,non_fixed,3436,0.000122552418134,0.055501617860149
CEMVR_UM_16_MVR_20,CEMVR_UM_16_MVR,Pool 16 RM 463 - 464,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{10d2cb19-57eb-4e3e-ad15-2d422ee0d2f4},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,463.000000000000000,464.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,18486347.479742828756571,Square Foot,Inland,non_fixed,3436,0.000185014874887,0.087234606314612
CEMVR_UM_16_MVR_21,CEMVR_UM_16_MVR,Pool 16 RM 462 - 463,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{4f98e220-30e6-439c-80a4-391af4120ca1},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,462.000000000000000,463.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 16,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16293375.954429119825363,Square Foot,Inland,non_fixed,3436,0.000163058831959,0.065994377060651
