SURVEYJOBIDPK,SDSID,SDSFEATURENAME,SDSFEATUREDESCRIPTION,SDSMETADATAID,MEDIAIDFK,SURVEYTYPE,SURVEY_YEAR,DATE_START,DATE_END,DN_RIV_MIL,UP_RIV_MIL,RIVER,POOL,SURVEY_VESSEL,SURVEY_LOCATION,DATA_DENSITY,WATER_SURFACE,WS_DATUM,STAGE,LOL_SURFACE,LABOR_SOURCE,PLOT_LINK,POINT_COUNT,Z_MIN,Z_MAX,Z_MEAN,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
MVRUM12_56555670_20E,,Gordon's Ferry,Multibeam,,,conditional,2020,20201013,20201013,565.5,567,Mississippi_River,12,DUBUQUE,CHANNEL,5,592.76,MSL 1912,0.76,592,Hired_Labor,,214355,-29.3,-7.61,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM12_56035625_20E,,Island 241 Lower,Singlebeam,,,conditional,2020,20201013,20201013,560.3,562.5,Mississippi_River,12,COOT,CHANNEL,200,592.56,MSL 1912,0.56,592,Hired_Labor,,25292,-25.1,0.4,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM13_55425553_20E,,Duck Creek,Singlebeam,,,conditional,2020,20201009,20201009,554.2,555.3,Mississippi_River,13,COOT,CHANNEL,200,585.76,MSL 1912,2.76,583,Hired_Labor,,9979,-22.4,-1.1,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM12_56045610_20D,,Bellevue Slough,Multibeam,,,conditional,2020,20201012,20201012,560.4,561,Mississippi_River,12,CLARK,CHANNEL,5,592.35,MSL 1912,0.35,592,Hired_Labor,,32652,-55.71,-5.18,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM19_39683978_20G,,Burlington Island Light,Singlebeam,,,conditional,2020,20201008,20201008,396.8,397.8,Mississippi_River,19,COOT,CHANNEL,100,519.65,MSL 1912,1.45,518.2,Hired_Labor,,10627,-23.3,-3.1,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM14_50895105_21B,,Marais Dosier,Singlebeam,,,conditional,2021,20210608,20210608,508.9,510.5,Mississippi_River,14,DUBUQUE,CHANNEL,50,573.57,MSL 1912,1.57,572,Hired_Labor,,39425,-26.05,-1.82,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_51575172_21A,,Beaver Island,Multibeam,,,conditional,2021,20210617,20210617,515.7,517.2,Mississippi_River,14,CORMORANT,CHANNEL,5,573.04,MSL 1912,1.04,572,Hired_Labor,,314436,-26.84,-3.87,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_50905105_21C,,Marais Dosier,Singlebeam,,,conditional,2021,20210706,20210706,509,510.5,Mississippi_River,14,DUBUQUE,CHANNEL,100,572.95,MSL 1912,0.95,572,Hired_Labor,,12452,-26.24,-5.04,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_50305045_21C,,Steamboat,Singlebeam,,,conditional,2021,20210715,20210715,503,504.5,Mississippi_River,14,DUBUQUE,CHANNEL,200,572.55,MSL 1912,0.55,572,Hired_Labor,,78674,-29.33,-3,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_50955100_21D,,Marais Dosier,Singlebeam,,,beforeDredging,2021,20210816,20210816,509.5,510,Mississippi_River,14,COOT,CHANNEL,100,573.79,MSL 1912,1.79,572,Hired_Labor,,9052,-24.82,-3.72,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_50945100_21E,,Marais Dosier,Multibeam,,,beforeDredging,2021,20210820,20210820,509.4,510,Mississippi_River,14,CORMORANT,CHANNEL,200,573.11,MSL 1912,1.11,572,Hired_Labor,,137627,-26.28,-5.15,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_50305045_21D,,Steamboat,Singlebeam,,,conditional,2021,20210825,20210825,503,504.5,Mississippi_River,14,DUBUQUE,CHANNEL,200,572.55,MSL 1912,0.55,572,Hired_Labor,,20183,-28.78,-3.26,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRIWCS_31793200_21B,,Blue Island,Multibeam,,,conditional,2021,20210302,20210302,317.9,320,Illinois_Waterway,CS,DUBUQUE,CHANNEL,5,577.35,NGVD 29,-0.15,577.5,Hired_Labor,,99550,-28.28,-6.06,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWCS_32003220_21C,,Acme Bend,Multibeam,,,conditional,2021,20210302,20210302,320,322,Illinois_Waterway,CS,DUBUQUE,CHANNEL,5,577.35,NGVD 29,-0.15,577.5,Hired_Labor,,157839,-30.74,-5.94,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWCS_32203240_21B,,Klimek Boat Yard,Multibeam,,,conditional,2021,20210303,20210303,322,324,Illinois_Waterway,CS,DUBUQUE,CHANNEL,5,577.4,NGVD 29,-0.1,577.5,Hired_Labor,,130861,-30.28,-5.89,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWCS_32403260_21B,,Mich. Central Bridge,Multibeam,,,conditional,2021,20210303,20210303,324,326,Illinois_Waterway,CS,DUBUQUE,CHANNEL,5,577.4,NGVD 29,-0.1,577.5,Hired_Labor,,142460,-29.82,-5.68,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWCS_32603265_21B,,TJ O'Brien Lock,Multibeam,,,conditional,2021,20210303,20210303,326,326.5,Illinois_Waterway,CS,DUBUQUE,LOCK_DAM,5,577.4,NGVD 29,-0.1,577.4,Hired_Labor,,26368,-29.06,-3.9,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWCS_32653291_21A,,Norfolk Southern RR Bridge,Multibeam,,,conditional,2021,20210303,20210303,326.5,329.1,Illinois_Waterway,CS,DUBUQUE,CHANNEL,5,579.4,NGVD 29,1.9,577.4,Hired_Labor,,220882,-33.79,-2.99,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWCS_30303050_21A,,Junction,Multibeam,,,conditional,2021,20210304,20210304,303,305,Illinois_Waterway,CS,DUBUQUE,CHANNEL,5,577.35,NGVD 29,0.15,577.5,Hired_Labor,,87213,-30.02,-6.33,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWCS_30503060_21A,,Saganashkee Slough,Multibeam,,,conditional,2021,20210304,20210304,305,306,Illinois_Waterway,CS,DUBUQUE,CHANNEL,5,577.35,NGVD 29,0.15,577.5,Hired_Labor,,51437,-16.95,-7.86,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_08800892_21C,,Beardstown,Singlebeam,,,conditional,2021,20210803,20210803,88,89.2,Illinois_Waterway,LA,COOT,CHANNEL,200,429.19,NGVD 29,0.19,429,Hired_Labor,,7018,-25.17,-3.58,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_14501465_21C,,Mackinaw River Lower,Multibeam,,,conditional,2021,20210803,20210803,145,146.5,Illinois_Waterway,LA,CORMORANT,CHANNEL,5,432.87,NGVD 29,3.15,429,Hired_Labor,,179263,-20.96,-2.99,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_14651480_21C,,Mackinaw River,Multibeam,,,conditional,2021,20210803,20210803,146.5,148,Illinois_Waterway,LA,CORMORANT,CHANNEL,5,432.88,NGVD 29,3.11,429,Hired_Labor,,165143,-15.42,-2.99,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_08300845_21B,,LaMoine River,Singlebeam,,,conditional,2021,20210804,20210804,83,84.5,Illinois_Waterway,LA,COOT,CHANNEL,200,427.51,NGVD 29,1.49,429,Hired_Labor,,9912,-33.49,-5.28,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_14221431_21G,,Lancaster Landing ,Multibeam,,,afterDredging,2021,20210818,20210818,142.2,143.1,Illinois_Waterway,LA,CORMORANT,CHANNEL,5,432.65,NGVD 29,3.01,429,Hired_Labor,,113568,-14.8,-2.99,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRUM18_42684273_20D,,Keithsburg,Singlebeam,,,afterDredging,2020,20201008,20201008,426.8,427.3,Mississippi_River,18,COOT,CHANNEL,100,529.98,MSL 1912,1.98,528,Hired_Labor,,6972,-21.7,-7.8,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM16_45744579_20B,,Lock and Dam 16 Upper,Singlebeam,,,conditional,2020,20201008,20201008,457.4,457.9,Mississippi_River,16,COOT,CHANNEL,100,545.37,MSL 1912,0.37,545,Hired_Labor,,12921,-32.4,-3.3,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM14_50325039_20F,,Steamboat,Singlebeam,,,afterDredging,2020,20201007,20201007,503.2,503.9,Mississippi_River,14,COOT,CHANNEL,100,572.77,MSL 1912,0.77,572,Hired_Labor,,6358,-14.4,-4.9,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM16_48264829_20B,,Lock and Dam 15 Lower ,Multibeam,,,conditional,2020,20201229,20201229,482.6,482.9,Mississippi_River,16,CORMORANT,LOCK_DAM,5,548.25,MSL 1912,3.25,545,Hired_Labor,,53841,-35.2,-1.48,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM12_55665569_20A,,Lock and Dam 12 Upper,Multibeam,,,conditional,2020,20201110,20201110,556.6,556.9,Mississippi_River,12,CLARK,LOCK_DAM,5,587.05,MSL 1912,4.05,592,Hired_Labor,,47841,-41.79,-11.49,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM13_55645567_20A,,Lock and Dam 12 Lower,Multibeam,,,conditional,2020,20201110,20201110,556.4,556.7,Mississippi_River,13,CLARK,LOCK_DAM,5,587.05,MSL 1912,4.05,592,Hired_Labor,,65752,-86.83,-4.43,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM16_47514762_20C,,Linwood,Singlebeam,,,conditional,2020,20201217,20201217,475.1,476.2,Mississippi_River,16,COOT,CHANNEL,200,547.61,MSL 1912,2.61,545,Hired_Labor,,8774,-15.7,-3.7,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRUM14_51575172_21B,,Beaver Island,Singlebeam,,,conditional,2021,20210825,20210825,515.7,517.2,Mississippi_River,14,DUBUQUE,CHANNEL,100,573.49,MSL 1912,1.49,572,Hired_Labor,,15636,-26.06,-2.59,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_49334945_21B,,Lock and Dam 14 Upper,Singlebeam,,,conditional,2021,20210826,20210826,493.3,494.5,Mississippi_River,14,DUBUQUE,CHANNEL,200,572.17,MSL 1912,0.17,572,Hired_Labor,,13446,-27.04,-3.66,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_50955100_21F,,Marais Dosier,Singlebeam,,,afterDredging,2021,20210907,20210907,509.5,510,Mississippi_River,14,COOT,CHANNEL,50,574.12,MSL 1912,2.12,572,Hired_Labor,,15954,-25.7,-4.17,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM14_50955100_21G,,Marais Dosier,Singlebeam,,,conditional,2021,20210928,20210928,509.5,510,Mississippi_River,14,COOT,CHANNEL,100,572.85,MSL 1912,0.85,572,Hired_Labor,,7550,-24.79,-3.55,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRIWDR_27882803_21A,,Treat's Island,Multibeam,,,conditional,2021,20210518,20210518,278.8,280.3,Illinois_Waterway,DR,COOT,CHANNEL,5,505.02,NGVD 29,0.52,504.5,Hired_Labor,,141422,-20.01,-2.79,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWDR_28402859_21A,,CE Suspension Bridge,Multibeam,,,conditional,2021,20210519,20210519,284,285.9,Illinois_Waterway,DR,CORMORANT,CHANNEL,5,504.84,NGVD 29,0.34,504.5,Hired_Labor,,140212,-18.77,-4,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWDR_27472780_21A,,Lower Moose Island,Singlebeam,,,conditional,2021,20210722,20210722,274.7,278,Illinois_Waterway,DR,DUBUQUE,CHANNEL,200,504.8,NGVD 29,0.3,504.5,Hired_Labor,,139665,-31.72,-0.48,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWDR_27142718_21A,,Dresden Upper Approach,Multibeam,,,conditional,2021,20210824,20210824,271.4,271.8,Illinois_Waterway,DR,CORMORANT,LOCK_DAM,5,504.89,NGVD 29,0.39,504.5,Hired_Labor,,39773,-33.43,-3.77,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWDR_27132715_21A,,Dresden Lock Chamber,Multibeam,,,conditional,2021,20210927,20210927,271.3,271.5,Illinois_Waterway,DR,CORMORANT,LOCK_DAM,5,504.89,NGVD 29,0.39,504.5,Hired_Labor,,3368,-16.86,-8.6,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWDR_27842803_21B,,Treat's Island,Singlebeam,,,conditional,2021,20211208,20211208,278.4,280.3,Illinois_Waterway,DR,COOT,CHANNEL,200,504.72,NGVD 29,0.22,504.5,Hired_Labor,,9212,-27.25,-3.05,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_13361345_21E,,Senate Island,Singlebeam,,,beforeDredging,2021,20210818,20210818,133.6,134.5,Illinois_Waterway,LA,CORMORANT,CHANNEL,100,432.47,NGVD 29,3.01,429,Hired_Labor,,14718,-16.47,-0.35,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_14131421_21H,,Lancaster Landing Light,Multibeam,,,afterDredging,2021,20210823,20210823,141.3,142.1,Illinois_Waterway,LA,CORMORANT,CHANNEL,5,431.55,NGVD 29,1.93,429,Hired_Labor,,91093,-13.42,-3.02,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_15731577_21B,,Peoria Lock and Dam Lower,Multibeam,,,conditional,2021,20210823,20210823,157.3,157.7,Illinois_Waterway,LA,CORMORANT,LOCK_DAM,5,431.85,NGVD 29,1.85,429,Hired_Labor,,49853,-47.31,-2.99,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_10201044_21A,,Sharp Landing,Singlebeam,,,conditional,2021,20210913,20210913,102,104.4,Illinois_Waterway,LA,COOT,CHANNEL,200,429.63,NGVD 29,0.53,429,Hired_Labor,,11784,-23.77,-3.17,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_10721080_21A,,Holmes Landing,Singlebeam,,,conditional,2021,20210913,20210913,107.2,108,Illinois_Waterway,LA,COOT,CHANNEL,200,429.71,NGVD 29,0.58,429,Hired_Labor,,3408,-16.02,0.58,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_11761203_21A,,Havana,Singlebeam,,,conditional,2021,20210914,20210914,117.6,120.3,Illinois_Waterway,LA,COOT,CHANNEL,200,430.13,NGVD 29,0.92,429,Hired_Labor,,11745,-18.68,-2.79,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRUM15_49284932_20A,,Lock and Dam 14 Lower,Multibeam,,,beforeDredging,2020,20201214,20201214,492.8,493.2,Mississippi_River,15,CORMORANT,PERIPHERAL,5,562.25,MSL 1912,1.25,561,Hired_Labor,,285463,-25.33,-2.33,,B5ODTBVC,1/15/2021 16:02,B5ODTBVC,1/15/2021 16:02
MVRIWLA_11191140_21A,,Head of Grand Island,Multibeam,,,conditional,2021,20210421,20210421,111.9,114,Illinois_Waterway,LA,COOT,CHANNEL,5,432.15,NGVD 29,2.99,429,Hired_Labor,,241046,-16.86,-1.8,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_08700890_21B,,Beardstown,Singlebeam,,,conditional,2021,20210511,20210511,87,89,Illinois_Waterway,LA,COOT,CHANNEL,200,432.1,NGVD 29,3.1,429,Hired_Labor,,22170,-24.19,-3.03,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_08900910_21A,,Frederick Landing Bend,Singlebeam,,,conditional,2021,20210511,20210511,89,91,Illinois_Waterway,LA,COOT,CHANNEL,200,432.43,NGVD 29,3.43,429,Hired_Labor,,20635,-25.74,-3,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRIWLA_09100930_21A,,Frederick Landing,Singlebeam,,,conditional,2021,20210511,20210511,91,93,Illinois_Waterway,LA,COOT,CHANNEL,100,432.75,NGVD 29,3.75,429,Hired_Labor,,25044,-37.23,1.03,,B5ODTBVC,1/6/2022 19:00,B5ODTBVC,1/6/2022 19:00
MVRUM16_48094822_21A,,Crescent Bridge,Multibeam,,,conditional,2021,20210330,20210330,480.9,482.2,Mississippi_River,16,CORMORANT,CHANNEL,5,552.8,MSL 1912,7.8,545,Hired_Labor,,308728,-30.68,1.19,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
MVRUM16_47194733_21A,,Buffalo Upper,Multibeam,,,conditional,2021,20210401,20210401,471.9,473.3,Mississippi_River,16,CORMORANT,CHANNEL,5,550.14,MSL 1912,5.14,545,Hired_Labor,,242610,-28.87,-0.33,,B5ODTBVC,1/6/2022 20:50,B5ODTBVC,1/6/2022 20:50
